# gene	views	view_delta	view_rank	view_rank_delta
TENT5A	1	1	7711	-3494
DDX43	1	0	7712	-26
PLXNA3	1	0	7713	-28
CRCP	1	-1	7714	2007
CLEC4A	1	-2	7715	3216
CHRNA9	1	0	7716	-27
MAML3	1	1	7717	-3494
ZNF638	1	-2	7718	3217
DNAJC12	1	0	7719	-29
MTG1	1	0	7720	-30
STYXL2	1	1	7721	-3498
CTPS2	1	-1	7722	2010
TMPRSS4	1	-1	7723	2010
NPDC1	1	1	7724	-3497
NUAK2	1	1	7725	-3498
EIF4ENIF1	1	1	7726	-3498
RNF20	1	1	7727	-3500
PRMT8	1	0	7728	-30
ASAH2	1	1	7729	-3506
POLE4	1	0	7730	-30
BCCIP	1	1	7731	-3507
PPP1R14C	1	1	7732	-3512
HEYL	1	0	7733	-32
BLOC1S4	1	1	7734	-3515
PPP1R14B	1	1	7735	-3516
LHX6	1	-1	7736	2015
MIS18BP1	1	0	7737	-30
GORASP2	1	0	7738	-32
OSBPL3	1	-2	7739	3233
CCDC93	1	1	7740	-3514
NDUFAF4	1	-1	7741	2019
USP53	1	1	7742	-3518
ROBO4	1	1	7743	-3522
CCDC113	1	1	7744	-3524
EXOC6	1	1	7745	-3525
QRSL1	1	1	7746	-3527
ZYG11B	1	1	7747	-3540
OR10J1	1	1	7748	-3546
ACOT11	1	1	7749	-3546
NSMF	1	0	7750	-26
BRIX1	1	1	7751	-3546
COG3	1	1	7752	-3550
YJU2B	1	1	7753	-3551
BET1L	1	0	7754	-29
RAB1B	1	0	7755	-30
RFT1	1	0	7756	-31
LBH	1	-1	7757	2024
TXNDC5	1	1	7758	-3559
ZNF830	1	1	7759	-3559
SLC25A31	1	0	7760	-34
ITM2C	1	0	7761	-35
ZNF93	1	1	7762	-3558
CABLES1	1	-2	7763	3250
CDCA3	1	0	7764	-34
DEPDC7	1	1	7765	-3558
NEK9	1	0	7766	-34
DDX59	1	0	7767	-35
TCF7L1	1	1	7768	-3558
RNF135	1	0	7769	-34
ANP32E	1	1	7770	-3558
MYADM	1	-1	7771	2032
CCDC70	1	1	7772	-3558
LAS1L	1	1	7773	-3559
DNAH7	1	1	7774	-3562
GSDMC	1	1	7775	-3564
METTL14	1	-3	7776	4094
SPG16	1	1	7777	-3566
TNFAIP8L2	1	1	7778	-3568
HMBOX1	1	0	7779	-34
TUT7	1	-3	7780	4097
CHMP6	1	0	7781	-33
SEMA4G	1	0	7782	-35
CACHD1	1	1	7783	-3568
GRIP2	1	1	7784	-3571
SMC6	1	1	7785	-3571
MIER1	1	1	7786	-3580
NCOA5	1	1	7787	-3580
ZDHHC14	1	1	7788	-3582
SPSB1	1	1	7789	-3582
GBA3	1	1	7790	-3583
TMEM53	1	1	7791	-3584
PARP8	1	-1	7792	2048
CENPU	1	1	7793	-3583
USP37	1	1	7794	-3583
GPN3	1	0	7795	-32
HSD17B11	1	-1	7796	2050
S1PR5	1	0	7797	-31
CDK5RAP3	1	1	7798	-3583
ZMAT4	1	1	7799	-3583
FXYD5	1	1	7800	-3583
HERC5	1	1	7801	-3584
EPC1	1	-3	7802	4115
RSL24D1	1	1	7803	-3591
ORAI2	1	1	7804	-3591
TRIM45	1	1	7805	-3591
PDGFD	1	0	7806	-30
PPIL3	1	1	7807	-3593
CLIC5	1	1	7808	-3593
CDHR5	1	0	7809	-31
TEDC2	1	0	7810	-34
GPR87	1	-3	7811	4122
FAM49A	1	0	7812	-34
FLAD1	1	1	7813	-3593
TUBE1	1	1	7814	-3594
ACP6	1	1	7815	-3595
PAAF1	1	1	7816	-3598
DDX47	1	1	7817	-3600
VOPP1	1	-1	7818	2060
NUSAP1	1	-2	7819	3294
PRSS22	1	1	7820	-3603
RRAGC	1	-1	7821	2062
CLSPN	1	-4	7822	4673
B3GLCT	1	1	7823	-3601
LACC1	1	1	7824	-3602
FN3K	1	1	7825	-3602
ANO3	1	-2	7826	3299
MIPOL1	1	0	7827	-27
RDH12	1	1	7828	-3601
PCGEM1	1	0	7829	-26
PRIMA1	1	-1	7830	2069
ADGRL4	1	0	7831	-25
CENPK	1	1	7832	-3599
ERVK-6	1	1	7833	-3599
POPDC2	1	0	7834	-25
MMP27	1	1	7835	-3604
GAL3ST2	1	1	7836	-3605
LRRC4	1	1	7837	-3605
LHPP	1	0	7838	-23
CDAN1	1	1	7839	-3604
TINAGL1	1	-1	7840	2076
SMOC2	1	-1	7841	2076
MGAT5B	1	1	7842	-3608
GNB4	1	0	7843	-25
ROBO3	1	-3	7844	4152
SEMA4A	1	0	7845	-24
BBS5	1	1	7846	-3625
DCLK3	1	1	7847	-3628
MICALL1	1	0	7848	-25
CHMP4B	1	0	7849	-26
SINHCAF	1	1	7850	-3629
STARD13	1	1	7851	-3629
ALG2	1	1	7852	-3633
MLST8	1	-2	7853	3321
ALOXE3	1	-11	7854	6313
CD300LF	1	-4	7855	4701
ZNF350	1	1	7856	-3633
PGAP6	1	1	7857	-3635
PIGU	1	1	7858	-3638
TOM1L2	1	-1	7859	2084
JAM2	1	0	7860	-22
NFKBID	1	-2	7861	3327
BRK1	1	1	7862	-3636
KIRREL3	1	1	7863	-3638
CREBZF	1	0	7864	-21
GPR174	1	0	7865	-21
BDP1	1	0	7866	-21
SPPL2A	1	-1	7867	2089
IL17RC	1	0	7868	-20
ST6GAL2	1	1	7869	-3652
SPATA7	1	0	7870	-22
ADTRP	1	1	7871	-3652
RSPO3	1	0	7872	-24
ATP5MK	1	0	7873	-24
PSENEN	1	0	7874	-24
ADGRG7	1	0	7875	-24
SRPRB	1	1	7876	-3652
NTNG2	1	1	7877	-3652
TAF3	1	1	7878	-3652
SLC4A5	1	1	7879	-3652
TBC1D10A	1	1	7880	-3655
CENPJ	1	0	7881	-24
CYP4F11	1	1	7882	-3656
KCNK16	1	1	7883	-3657
PARP10	1	1	7884	-3658
TRIM52	1	0	7885	-25
FAM104A	1	1	7886	-3665
ACOT13	1	1	7887	-3666
HINT2	1	0	7888	-26
KIZ	1	0	7889	-26
ECHDC1	1	1	7890	-3667
CSTL1	1	1	7891	-3674
DBNDD2	1	-1	7892	2104
UNC45A	1	1	7893	-3673
ACTR10	1	-1	7894	2105
CNDP1	1	1	7895	-3676
AFAP1-AS1	1	1	7896	-3677
PRRC2B	1	1	7897	-3677
OR6N1	1	1	7898	-3677
NRIP2	1	0	7899	-29
IFT20	1	1	7900	-3680
MBNL3	1	1	7901	-3687
PIF1	1	-1	7902	2109
CRISPLD2	1	0	7903	-33
LRRC8E	1	1	7904	-3689
CSGALNACT1	1	-1	7905	2111
C1orf162	1	0	7906	-31
ATP6V1E2	1	1	7907	-3693
E2F7	1	1	7908	-3695
PRR11	1	1	7909	-3696
TRAPPC9	1	1	7910	-3696
NAXE	1	1	7911	-3698
FAM107B	1	1	7912	-3698
CPNE8	1	0	7913	-29
A2ML1	1	0	7914	-29
CRISPLD1	1	0	7915	-30
RNF19B	1	1	7916	-3699
CD99L2	1	1	7917	-3699
SYT2	1	0	7918	-32
UHMK1	1	0	7919	-32
RIOK1	1	0	7920	-33
METTL2B	1	1	7921	-3699
EDC3	1	1	7922	-3701
NT5C3A	1	-1	7923	2123
A4GALT	1	-1	7924	2120
TMEM117	1	0	7925	-32
KAT8	1	-2	7926	3380
CRIM1	1	0	7927	-32
USP48	1	0	7928	-34
TMEM69	1	1	7929	-3708
ZNF644	1	1	7930	-3708
NBPF3	1	-2	7931	3383
SGIP1	1	0	7932	-32
RBM11	1	1	7933	-3707
POLE3	1	0	7934	-32
PBDC1	1	1	7935	-3716
MINDY4	1	1	7936	-3718
WNT10A	1	0	7937	-36
MZB1	1	0	7938	-37
BRWD1	1	0	7939	-38
TBC1D3F	1	1	7940	-3716
GLRX5	1	0	7941	-38
CPSF2	1	-1	7942	2133
LRRC8C	1	1	7943	-3715
SLC51B	1	-1	7944	2134
RSPH1	1	-2	7945	3394
NOTUM	1	-3	7946	4242
FTMT	1	-1	7947	2134
DSG4	1	-1	7948	2134
DEGS2	1	-1	7949	2134
SENP8	1	1	7950	-3719
TTC8	1	0	7951	-33
ORMDL3	1	-8	7952	5981
CLEC6A	1	-4	7953	4791
ATP5IF1	1	0	7954	-34
ZNF784	1	1	7955	-3721
TMC8	1	0	7956	-37
SYTL4	1	1	7957	-3724
FAM104B	1	1	7958	-3725
EPSTI1	1	0	7959	-36
ZFYVE19	1	1	7960	-3728
ESAM	1	-2	7961	3408
CDYL2	1	1	7962	-3728
SPRTN	1	1	7963	-3728
SYTL1	1	0	7964	-38
FMNL3	1	1	7965	-3734
PRRT2	1	-1	7966	2141
MASTL	1	-3	7967	4262
TMEM222	1	1	7968	-3740
CCDC8	1	1	7969	-3742
KIRREL2	1	0	7970	-38
HSF5	1	1	7971	-3745
CTTNBP2	1	1	7972	-3746
RDH13	1	-1	7973	2147
TGS1	1	1	7974	-3752
NAV1	1	0	7975	-41
HDAC10	1	-1	7976	2147
CHRFAM7A	1	-1	7977	2147
ZNRF1	1	0	7978	-41
XPNPEP3	1	-2	7979	3420
NAPB	1	-1	7980	2149
BIN3	1	0	7981	-44
VIPAS39	1	-1	7982	2150
LSMEM2	1	0	7983	-43
GMCL1	1	1	7984	-3754
PABPC4L	1	1	7985	-3755
POLR1E	1	1	7986	-3757
ZSCAN4	1	1	7987	-3760
FAM111A	1	0	7988	-40
CMAS	1	0	7989	-40
RGS18	1	-2	7990	3427
UBE2O	1	-1	7991	2156
SUDS3	1	0	7992	-39
EXOC4	1	0	7993	-39
USP44	1	1	7994	-3762
QRICH2	1	1	7995	-3765
PPIL4	1	1	7996	-3765
MIR22HG	1	0	7997	-38
FAM83A	1	-1	7998	2161
PAQR8	1	1	7999	-3767
QRFPR	1	0	8000	-37
PCGF6	1	1	8001	-3770
TKTL2	1	0	8002	-36
SLC10A7	1	1	8003	-3769
H2BC12	1	0	8004	-38
SAV1	1	0	8005	-38
HAPLN2	1	1	8006	-3777
PAPLN	1	1	8007	-3781
RHCG	1	-9	8008	6187
STEAP3	1	-3	8009	4301
OR10AD1	1	1	8010	-3791
HPCAL4	1	0	8011	-46
NUDT12	1	0	8012	-46
MAGEC2	1	0	8013	-46
MFRP	1	0	8014	-46
AEBP2	1	1	8015	-3795
KIRREL1	1	-1	8016	2173
PIR	1	-2	8017	3446
RTP3	1	1	8018	-3800
RMST	1	1	8019	-3805
PRRX2	1	1	8020	-3814
FGD4	1	-1	8021	2174
TRIM15	1	1	8022	-3825
YTHDF2	1	0	8023	-54
TAS2R46	1	-3	8024	4310
TAS2R43	1	-1	8025	2175
OR6C3	1	1	8026	-3834
PM20D1	1	1	8027	-3834
GFM2	1	1	8028	-3835
LYSMD3	1	0	8029	-54
SYVN1	1	0	8030	-55
HOOK3	1	1	8031	-3836
ARL11	1	1	8032	-3841
ELMOD2	1	0	8033	-54
MAGI3	1	1	8034	-3842
PCGF5	1	1	8035	-3847
TRIM6	1	0	8036	-56
DHRS1	1	0	8037	-56
NIFK	1	0	8038	-56
ADGRA1	1	0	8039	-57
EXOC8	1	1	8040	-3854
FAM163A	1	1	8041	-3854
KLHDC3	1	1	8042	-3857
BATF2	1	0	8043	-56
NKRF	1	-1	8044	2187
BAIAP2L1	1	1	8045	-3867
ACOT12	1	0	8046	-55
SEPTIN3	1	0	8047	-55
TEX11	1	0	8048	-55
LANCL2	1	-4	8049	4880
SULF2	1	-3	8050	4333
NOM1	1	0	8051	-58
RCC2	1	1	8052	-3873
UNKL	1	0	8053	-57
PCDHB15	1	1	8054	-3898
SPECC1	1	0	8055	-69
PTH2	1	1	8056	-3904
NPNT	1	0	8057	-68
G6PC3	1	-1	8058	2189
STX1B	1	1	8059	-3908
CHST14	1	0	8060	-68
OR52J3	1	1	8061	-3908
PLCD3	1	1	8062	-3914
JPH4	1	1	8063	-3920
MED8	1	0	8064	-70
SLC52A3	1	0	8065	-70
SP140L	1	1	8066	-3929
C8orf34	1	0	8067	-72
MRGPRE	1	1	8068	-3936
MAS1L	1	1	8069	-3938
EFHC1	1	0	8070	-73
AMOTL1	1	-2	8071	3488
COX20	1	-1	8072	2196
RAET1L	1	0	8073	-71
MGME1	1	1	8074	-3947
MRGPRF	1	0	8075	-75
LYPD1	1	-4	8076	4904
OLFM2	1	0	8077	-74
PABIR1	1	1	8078	-3947
NEURL3	1	1	8079	-3951
TJAP1	1	-1	8080	2200
MED12L	1	0	8081	-73
PHACTR3	1	-2	8082	3498
CGB1	1	1	8083	-3951
CADPS2	1	1	8084	-3952
SLC2A12	1	0	8085	-70
LACTB	1	1	8086	-3955
IMP4	1	0	8087	-71
CFAP206	1	0	8088	-71
FAM114A1	1	-1	8089	2205
BRCA3	1	1	8090	-3952
WFIKKN2	1	1	8091	-3953
MROH8	1	-1	8092	2207
TMEM182	1	-1	8093	2207
SUN5	1	1	8094	-3958
FAM3D	1	1	8095	-3958
CANT1	1	-1	8096	2209
RNF32	1	1	8097	-3959
CHODL	1	0	8098	-69
DNAJC19	1	1	8099	-3961
TET3	1	-4	8100	4927
SPRED2	1	0	8101	-70
FAM43A	1	1	8102	-3964
ELAC2	1	1	8103	-3966
PISRT1	1	1	8104	-3967
CELA2A	1	0	8105	-70
COP1	1	0	8106	-72
LIPH	1	1	8107	-3972
HACD2	1	0	8108	-71
DOCK11	1	-2	8109	3518
TRIM65	1	0	8110	-71
CRTC2	1	-3	8111	4389
OSBPL5	1	1	8112	-3985
NLRP5	1	0	8113	-70
SLC37A2	1	0	8114	-71
RHPN1	1	0	8115	-73
STOX1	1	0	8116	-73
C1QTNF4	1	1	8117	-3995
MED19	1	1	8118	-3997
STK11IP	1	1	8119	-3998
TMEM200A	1	-1	8120	2222
GALNT13	1	-1	8121	2222
TMIGD2	1	1	8122	-4000
OR6T1	1	1	8123	-4000
GJD4	1	0	8124	-73
OR4D5	1	1	8125	-3999
PGLYRP2	1	0	8126	-73
CCNY	1	1	8127	-4006
ZNF438	1	1	8128	-4013
NHLRC1	1	1	8129	-4014
RAB37	1	1	8130	-4017
FTSJ3	1	0	8131	-75
C9orf43	1	0	8132	-75
MIEF2	1	0	8133	-75
SCGB3A2	1	-4	8134	4956
SLC16A10	1	-1	8135	2234
MRGPRX1	1	-3	8136	4409
DUSP18	1	1	8137	-4029
SSX2IP	1	0	8138	-77
TAS2R39	1	-2	8139	3542
B4GALNT2	1	-1	8140	2236
AIFM3	1	1	8141	-4029
AGAP2	1	0	8142	-82
GPX6	1	-2	8143	3543
NPB	1	-1	8144	2237
SLC36A2	1	1	8145	-4036
GGT6	1	1	8146	-4037
CATSPER2	1	0	8147	-81
CLYBL	1	0	8148	-86
ZNF880	1	0	8149	-89
SULT1C3	1	1	8150	-4049
ZNF707	1	1	8151	-4054
C9orf152	1	1	8152	-4054
CCDC124	1	1	8153	-4055
OR9K2	1	1	8154	-4057
C1QTNF1	1	0	8155	-88
OR2J3	1	1	8156	-4066
FRYL	1	1	8157	-4067
OR5B3	1	1	8158	-4067
FAM71D	1	1	8159	-4069
FGD2	1	0	8160	-87
NLRP6	1	-5	8161	5416
SPDYE1	1	1	8162	-4072
C17orf47	1	0	8163	-86
SMIM20	1	1	8164	-4073
VSX2	1	0	8165	-87
ADGRF5	1	1	8166	-4077
TCAIM	1	0	8167	-90
RSPH9	1	0	8168	-92
RAB44	1	1	8169	-4102
IFNLR1	1	0	8170	-93
CRIP3	1	1	8171	-4103
OR52A5	1	1	8172	-4117
OR10A6	1	1	8173	-4120
MFSD2B	1	0	8174	-101
CCDC18	1	1	8175	-4134
TMPRSS7	1	0	8176	-102
OR5B2	1	1	8177	-4149
OR8H2	1	1	8178	-4157
RSPO4	1	1	8179	-4157
OR9G1	1	1	8180	-4157
ABRA	1	1	8181	-4158
BBS12	1	0	8182	-104
ITLN2	1	0	8183	-105
TMPRSS6	1	-4	8184	5005
TENT5D	1	1	8185	-4170
ZNF366	1	1	8186	-4171
MEX3D	1	1	8187	-4178
MIB2	1	-1	8188	2266
FREM1	1	-5	8189	5443
PRUNE2	1	-2	8190	3581
HGSNAT	1	0	8191	-101
TTC39B	1	-1	8192	2269
DACT2	1	-1	8193	2267
C12orf40	1	1	8194	-4182
BMPER	1	1	8195	-4183
ADGRF3	1	1	8196	-4188
OR8H1	1	1	8197	-4192
DDX53	1	0	8198	-98
APOBEC3H	1	1	8199	-4194
PRICKLE2	1	1	8200	-4196
ADGRA3	1	0	8201	-101
C6orf136	1	1	8202	-4196
JAZF1	1	-3	8203	4469
KLK9	1	0	8204	-101
KRTDAP	1	1	8205	-4202
H2AC1	1	0	8206	-100
C1orf167	1	1	8207	-4205
TMIGD1	1	1	8208	-4205
DYNAP	1	0	8209	-101
FOXK1	1	0	8210	-101
SLC22A24	1	0	8211	-101
RAB7B	1	1	8212	-4210
PHACTR1	1	0	8213	-104
SIGLEC15	1	1	8214	-4214
LRTOMT	1	-1	8215	2278
OR8D1	1	1	8216	-4215
TENT5B	1	0	8217	-102
OR10A4	1	1	8218	-4217
NLRP9	1	1	8219	-4219
GPC2	1	-1	8220	2280
NLRP10	1	-1	8221	2280
MALSU1	1	0	8222	-103
ANKRD33	1	0	8223	-103
OR6C4	1	1	8224	-4226
TTC3P1	1	0	8225	-103
HEPACAM2	1	-1	8226	2284
MAPK15	1	0	8227	-104
ADGRF2	1	1	8228	-4230
C5orf46	1	1	8229	-4232
GPATCH11	1	0	8230	-103
YTHDF3	1	0	8231	-104
RALGAPA1	1	1	8232	-4235
XKR9	1	1	8233	-4244
MMS22L	1	0	8234	-106
SPDYA	1	0	8235	-106
C11orf53	1	-1	8236	2289
OR13D1	1	1	8237	-4243
KANK4	1	1	8238	-4249
TMEM130	1	0	8239	-103
VN1R2	1	1	8240	-4251
HFM1	1	-1	8241	2291
STH	1	1	8242	-4250
CFAP47	1	1	8243	-4250
CERS6	1	1	8244	-4252
DEFB105A	1	1	8245	-4259
NUP43	1	0	8246	-105
MIR106A	1	0	8247	-106
SLC6A18	1	0	8248	-107
PIWIL4	1	-2	8249	3633
ACER2	1	1	8250	-4297
MIR200C	1	0	8251	-111
ARPIN	1	1	8252	-4298
CTU2	1	1	8253	-4302
H2AB1	1	1	8254	-4317
OR52B4	1	-1	8255	2297
TMTC2	1	0	8256	-114
KRT73	1	1	8257	-4321
RHOXF1	1	1	8258	-4327
TAAR6	1	-4	8259	5073
ACSM2B	1	1	8260	-4330
GNAT3	1	1	8261	-4335
OR10A5	1	1	8262	-4335
OR2AG1	1	1	8263	-4335
DDI1	1	0	8264	-111
RTL3	1	1	8265	-4344
TICAM2	1	-1	8266	2305
SOGA3	1	1	8267	-4348
BLOC1S2	1	-3	8268	4526
SFT2D2	1	1	8269	-4360
MIR222	1	1	8270	-4361
NRK	1	0	8271	-109
CERS3	1	0	8272	-109
FAM89A	1	-1	8273	2309
C10orf99	1	1	8274	-4364
CUEDC1	1	1	8275	-4365
GTF2H5	1	1	8276	-4365
SPANXN5	1	1	8277	-4367
MIR494	1	1	8278	-4378
TAFA1	1	1	8279	-4381
SLC36A1	1	-1	8280	2309
SLC16A12	1	1	8281	-4386
PROSER2	1	1	8282	-4389
PRR9	1	1	8283	-4394
ZKSCAN4	1	1	8284	-4396
MIR489	1	1	8285	-4404
JPX	1	0	8286	-108
ZNF667-AS1	1	1	8287	-4409
PGA3	1	-1	8288	2309
LIPN	1	1	8289	-4414
CDNF	1	-2	8290	3662
UCA1	1	0	8291	-107
MIR4727	1	0	8292	-107
PRSS56	1	-1	8293	2313
CXorf49	1	1	8294	-4426
TMEM72	1	1	8295	-4426
MAPT-AS1	1	1	8296	-4430
LINC00327	1	0	8297	-108
EGOT	1	-1	8298	2317
HULC	1	0	8299	-108
EGFR-AS1	1	1	8300	-4438
PRR32	1	1	8301	-4439
PPP1R3G	1	0	8302	-107
MIAT	1	0	8303	-108
TP53TG3D	1	1	8304	-4456
KRTAP5-6	1	-5	8305	5553
ZG16	1	1	8306	-4474
MIR660	1	1	8307	-4477
RFX8	1	0	8308	-111
CEACAM18	1	0	8309	-111
FMR1-AS1	1	1	8310	-4478
DBX2	1	-1	8311	2324
SFTPA1	1	1	8312	-4477
IBD22	1	-4	8313	5126
LNCR5	1	1	8314	-4483
MTRNR2L8	1	-1	8315	2326
NMT1	1	-2	8316	3686
FOXO6	1	-3	8317	4571
RANBP9	1	0	8318	-110
AIC	1	1	8319	-4503
COPD26	1	1	8320	-4503
KIF17	1	1	8321	-4504
PCTP	1	-4	8322	5133
KIAA1109	1	0	8323	-107
SH2D3A	1	1	8324	-4507
DNAJB6	1	-4	8325	5135
MEF2C-AS1	1	1	8326	-4507
HIBADH	1	-3	8327	4580
EPHB1	1	-5	8328	5571
FASTK	1	1	8329	-4506
OSGEP	1	0	8330	-104
DAZAP1	1	0	8331	-104
HIVEP3	1	1	8332	-4510
BCC6	1	0	8333	-104
LOC100287387	1	0	8334	-104
PUM3	1	1	8335	-4508
SH2D3C	1	1	8336	-4508
ZNF717	1	1	8337	-4522
KIAA0319	1	-1	8338	2342
GRDX	1	-1	8339	2342
TP53COR1	1	1	8340	-4539
EPHB4	1	-7	8341	6172
RBMY1A1	1	1	8342	-4543
STK26	1	1	8343	-4543
GFRA1	1	-1	8344	2344
SLC25A24	1	0	8345	-102
LZTS3	1	1	8346	-4548
GMDS	1	-1	8347	2346
REXO5	1	1	8348	-4553
AAA1	1	-6	8349	5941
PCLAF	1	1	8350	-4559
HDGFL3	1	1	8351	-4559
ADK	1	1	8352	-4560
SELENOT	1	1	8353	-4562
CTPS1	1	-4	8354	5161
EPB41L1	1	0	8355	-101
CD1B	0	0	8356	-103
AK1	0	0	8357	-103
C8orf33	0	0	8358	-103
C3orf62	0	-1	8359	2350
C1orf127	0	-1	8360	2350
RPS4Y2	0	0	8361	-102
FAM71E2	0	0	8362	-102
FSTL5	0	0	8363	-102
FRMPD4	0	-3	8364	4611
OFD1	0	0	8365	-101
NRARP	0	-1	8366	2355
SLC44A1	0	0	8367	-100
TFAP2E	0	-2	8368	3726
UPK2	0	0	8369	-100
UPK1B	0	0	8370	-100
ARHGEF26	0	-1	8371	2358
SMIM11B	0	0	8372	-100
GPAT3	0	-5	8373	5608
ARPC1A	0	-1	8374	2358
AFF4	0	-1	8375	2358
SLC37A4	0	0	8376	-97
TGM5	0	-2	8377	3731
JMY	0	0	8378	-97
ST13	0	0	8379	-97
SURF2	0	0	8380	-99
TMEM125	0	0	8381	-100
SSX2	0	-1	8382	2361
H1-7	0	0	8383	-99
FDX1	0	-1	8384	2360
RENBP	0	0	8385	-98
COL4A6	0	0	8386	-98
F13B	0	0	8387	-98
COL4A4	0	-1	8388	2362
ZNF839	0	0	8389	-97
PGLYRP3	0	0	8390	-97
COL16A1	0	0	8391	-97
PIP	0	-2	8392	3740
PIN4	0	-2	8393	3740
MFSD14B	0	0	8394	-95
COL28A1	0	-1	8395	2363
C20orf202	0	0	8396	-94
COL9A2	0	0	8397	-94
GAMT	0	-2	8398	3742
SLC22A14	0	0	8399	-94
COL19A1	0	-1	8400	2365
COL13A1	0	-1	8401	2364
HSH2D	0	-2	8402	3744
COL23A1	0	-1	8403	2365
ZFP92	0	-1	8404	2365
DSPP	0	-1	8405	2365
KLK4	0	-1	8406	2365
ECRG4	0	-1	8407	2365
PJVK	0	-1	8408	2364
POMGNT1	0	-1	8409	2364
POFUT2	0	0	8410	-86
CNPY2	0	0	8411	-87
OPN1MW2	0	-2	8412	3750
NODAL	0	-2	8413	3750
PGLYRP4	0	-1	8414	2367
SPINK6	0	0	8415	-85
RANBP3L	0	-1	8416	2368
TPR	0	0	8417	-84
SGCD	0	0	8418	-84
ANKRD35	0	-3	8419	4653
SAR1A	0	0	8420	-83
UTS2B	0	-1	8421	2371
MGAT4B	0	0	8422	-82
GOLGA8H	0	0	8423	-82
DLX3	0	-2	8424	3755
HDAC4	0	-7	8425	6244
WASF1	0	-2	8426	3754
TVP23A	0	0	8427	-82
TFAP2D	0	0	8428	-82
TMEM217	0	0	8429	-82
PIK3R6	0	0	8430	-82
GMNC	0	0	8431	-82
C19orf44	0	-1	8432	2375
LSAMP	0	0	8433	-82
FAM180B	0	0	8434	-82
GMPPB	0	-5	8435	5652
LENG9	0	0	8436	-81
C14orf119	0	0	8437	-81
AHSA2P	0	0	8438	-81
OTOA	0	0	8439	-82
DSCAML1	0	0	8440	-82
STK35	0	0	8441	-82
SOHLH2	0	0	8442	-85
FAM71E1	0	0	8443	-85
KIF1B	0	0	8444	-85
TMEM151A	0	0	8445	-86
GIT1	0	-3	8446	4666
C2CD4D	0	-1	8447	2380
CMTM7	0	-1	8448	2380
CCDC166	0	0	8449	-84
KRT6B	0	0	8450	-84
FXYD4	0	0	8451	-84
FXYD6	0	0	8452	-84
WASF3	0	0	8453	-84
WDTC1	0	0	8454	-89
FAM234A	0	0	8455	-89
ITGA1	0	-1	8456	2385
UPK1A	0	0	8457	-92
ZNF878	0	0	8458	-92
ZNF674	0	0	8459	-92
GRK7	0	-1	8460	2388
SPINK9	0	-1	8461	2388
COL11A2	0	-1	8462	2387
COL8A2	0	0	8463	-92
CEACAM3	0	-5	8464	5671
CKMT1A	0	-1	8465	2389
HSP90AA2P	0	-1	8466	2386
FITM2	0	-4	8467	5252
C3orf14	0	0	8468	-88
CCDC198	0	0	8469	-88
RAI1	0	0	8470	-88
GPR137B	0	0	8471	-88
TMEM150B	0	-1	8472	2389
KANSL1	0	-1	8473	2389
UXS1	0	0	8474	-88
COL6A5	0	0	8475	-88
INPP5E	0	-3	8476	4690
TMEM254	0	-2	8477	3790
AADAT	0	0	8478	-86
ZNF800	0	0	8479	-86
C17orf78	0	-1	8480	2393
AMHR2	0	0	8481	-85
APOA2	0	-1	8482	2394
UBR1	0	-2	8483	3795
DLX4	0	-2	8484	3794
MYLK4	0	0	8485	-84
PAEP	0	0	8486	-85
NFAM1	0	-1	8487	2393
TMPRSS11B	0	0	8488	-85
NFATC2IP	0	0	8489	-86
COL5A3	0	0	8490	-86
C6orf52	0	0	8491	-86
C8orf58	0	0	8492	-87
ZNF749	0	0	8493	-88
BAHD1	0	-3	8494	4704
ATAD3B	0	0	8495	-87
ATXN7	0	-1	8496	2400
ARMCX5	0	0	8497	-86
CT83	0	-3	8498	4707
CHST13	0	-1	8499	2402
PPCS	0	-2	8500	3807
TMEM44	0	0	8501	-85
PRR30	0	0	8502	-85
IL17F	0	0	8503	-85
UBE3B	0	-1	8504	2406
ZNF263	0	-1	8505	2406
CAPN2	0	0	8506	-83
CBFA2T3	0	-5	8507	5699
CAMLG	0	-2	8508	3812
TRPT1	0	0	8509	-84
CAPNS1	0	0	8510	-84
S100G	0	0	8511	-86
CAPN1	0	0	8512	-86
FMNL1	0	-1	8513	2407
CAPN3	0	-2	8514	3814
PTTG1IP	0	-1	8515	2407
GTF2F1	0	0	8516	-85
CACNA1F	0	-1	8517	2408
CALML3	0	-1	8518	2408
CACNB2	0	0	8519	-85
TRPC4AP	0	0	8520	-85
CAPN6	0	0	8521	-85
FBXL3	0	-1	8522	2411
KYAT1	0	-1	8523	2408
ATN1	0	-3	8524	4717
CMTX2	0	0	8525	-88
GOLPH3	0	-2	8526	3816
AP2S1	0	-2	8527	3814
CYB561	0	0	8528	-87
FOXN3	0	0	8529	-88
FZD9	0	0	8530	-88
DPYS	0	-3	8531	4720
AKIP1	0	0	8532	-87
EXT3	0	-1	8533	2411
ARHGEF35	0	0	8534	-87
TBCB	0	0	8535	-87
POLR2J2	0	0	8536	-89
CMTX3	0	0	8537	-91
CHRNE	0	0	8538	-92
DGUOK	0	-1	8539	2412
CLTB	0	-3	8540	4725
ACTG1P6	0	-1	8541	2412
RCBTB2	0	-1	8542	2412
AP3S1	0	-1	8543	2412
GNPTG	0	-1	8544	2411
CLK3	0	-2	8545	3821
DCTN5	0	0	8546	-89
CLIC1	0	-3	8547	4731
